Step,Temperature_K,Time_s,Rate,X_i,X_active,f_norm
Step_2_rxn,1223.15,0.0,0.0029750510193133585,0.0,,
Step_2_rxn,1223.15,2.4,0.0029623776578087528,0.00641956467974338,,
Step_2_rxn,1223.15,4.7999999999999945,0.002952426754541467,0.01281466794042256,,
Step_2_rxn,1223.15,7.199999999999999,0.0029819817391717766,0.01923096718932168,,
Step_2_rxn,1223.15,9.6,0.003071591462438618,0.025776107657457012,,
Step_2_rxn,1223.15,11.999999999999995,0.003260364202822095,0.03262223603269688,0.03262223603269688,0.44984511149937867
Step_2_rxn,1223.15,14.399999999999988,0.0036140606811846552,0.040054883661621146,0.040054883661621146,0.4986459882873837
Step_2_rxn,1223.15,16.8,0.004387317423709911,0.04870599630056073,0.04870599630056073,0.6053352241886468
Step_2_rxn,1223.15,19.199999999999992,0.005880923249911844,0.05980804716063722,0.05980804716063722,0.8114138208197706
Step_2_rxn,1223.15,21.599999999999977,0.00861455361991064,0.07548059775279908,0.07548059775279908,1.1885834197025544
Step_2_rxn,1223.15,23.999999999999993,0.012416545206678946,0.09821948129064864,0.09821948129064864,1.7131589649097694
Step_2_rxn,1223.15,26.399999999999995,0.016772088401468856,0.1297783145079361,0.1297783145079361,2.3141101753311957
Step_2_rxn,1223.15,28.799999999999997,0.020659456319140145,0.1702494065351211,0.1702494065351211,2.85046542449333
Step_2_rxn,1223.15,31.200000000000003,0.023180046109222995,0.21764880056086208,0.21764880056086208,3.1982409871689845
Step_2_rxn,1223.15,33.6,0.02403701974606113,0.26870002571724044,0.26870002571724044,3.316480968113995
Step_2_rxn,1223.15,36.00000000000001,0.02363062333431687,0.32023841624384985,0.32023841624384985,3.2604088768440063
Step_2_rxn,1223.15,38.400000000000006,0.022149001756457808,0.36973547637983417,0.36973547637983417,3.0559837935005603
Step_2_rxn,1223.15,40.80000000000001,0.020370933481988176,0.415708150627436,0.415708150627436,2.81065680810121
Step_2_rxn,1223.15,43.20000000000001,0.018354412469357626,0.45757810420481515,0.45757810420481515,2.5324295723272296
Step_2_rxn,1223.15,45.600000000000016,0.016407557615915874,0.4951628445853738,0.4951628445853738,2.263814447102399
Step_2_rxn,1223.15,48.000000000000014,0.014666487722384398,0.5287601902981961,0.5287601902981961,2.0235922720135093
Step_2_rxn,1223.15,50.40000000000002,0.012989953691260558,0.5586624129809759,0.5586624129809759,1.792274360502088
Step_2_rxn,1223.15,52.80000000000002,0.011306537691750745,0.5849318481870033,0.5849318481870033,1.560006917084617
Step_2_rxn,1223.15,55.200000000000024,0.009838354451886203,0.6077937653811092,0.6077937653811092,1.3574359734254056
Step_2_rxn,1223.15,57.60000000000002,0.008432492642662666,0.6275482569388939,0.6275482569388939,1.163463759592524
Step_2_rxn,1223.15,60.000000000000014,0.007322808414665283,0.6445829330060041,0.6445829330060041,1.0103563169207816
Step_2_rxn,1223.15,62.40000000000003,0.006447285883788304,0.6594711979102548,0.6594711979102548,0.8895570730259844
Step_2_rxn,1223.15,64.80000000000001,0.005692090317887836,0.6725963257957774,0.6725963257957774,0.7853598078087188
Step_2_rxn,1223.15,67.20000000000002,0.0050905056986669875,0.6842544991074893,0.6842544991074893,0.7023568414911916
Step_2_rxn,1223.15,69.6,0.0046163651444600055,0.694749595318998,0.694749595318998,0.6369378277843798
Step_2_rxn,1223.15,72.00000000000003,0.004226698189989332,0.7043107404088422,0.7043107404088422,0.5831739647074399
Step_2_rxn,1223.15,74.40000000000002,0.00392050459711008,0.7131195191066472,0.7131195191066472,0.540927245518848
Step_2_rxn,1223.15,76.80000000000003,0.003706367872985375,0.7213657151939513,0.7213657151939513,0.5113819700380873
Step_2_rxn,1223.15,79.20000000000003,0.003583551082725071,0.7292475961884283,0.7292475961884283,0.49443646049629425
Step_2_rxn,1223.15,81.60000000000002,0.0034894873540529656,0.7368949853523881,0.7368949853523881,0.48145812253149745
Step_2_rxn,1223.15,84.00000000000003,0.003457987053403886,0.7444066143326874,0.7444066143326874,0.47711190371168466
Step_2_rxn,1223.15,86.40000000000002,0.00339288318248372,0.7518137946094409,0.7518137946094409,0.46812926979373976
Step_2_rxn,1223.15,88.80000000000003,0.003306754117065662,0.7590574614076626,0.7590574614076626,0.45624570813434384
Step_2_rxn,1223.15,91.20000000000003,0.0032395552768709826,0.7661353496406472,0.7661353496406472,0.4469740231692596
Step_2_rxn,1223.15,93.60000000000002,0.00320104022044679,0.7730989397095952,0.7730989397095952,0.44165995125160423
Step_2_rxn,1223.15,96.00000000000001,0.0031122481176337887,0.7799248849178874,0.7799248849178874,0.4294089599802593
Step_2_rxn,1223.15,98.40000000000003,0.003088025711377722,0.7866286385193121,0.7866286385193121,0.42606690051536517
Step_2_rxn,1223.15,100.80000000000004,0.003055120623012688,0.7932706257119672,0.7932706257119672,0.4215268576785394
Step_2_rxn,1223.15,103.20000000000005,0.0030389923681688443,0.7998595979152537,0.7998595979152537,0.41930157971964166
Step_2_rxn,1223.15,105.60000000000005,0.0030447250679984826,0.8064373304150552,0.8064373304150552,0.42009254257950374
Step_2_rxn,1223.15,108.00000000000004,0.0030401569792494133,0.8130163220956509,0.8130163220956509,0.4194622656334848
Step_2_rxn,1223.15,110.40000000000005,0.0030144299526089014,0.8195625586117977,0.8195625586117977,0.41591260785058093
Step_2_rxn,1223.15,112.80000000000004,0.0030494891754228566,0.8261188851248433,0.8261188851248433,0.42074986498344175
Step_2_rxn,1223.15,115.20000000000005,0.0030601928428125847,0.8327246906042176,0.8327246906042176,0.4222266915435594
Step_2_rxn,1223.15,117.60000000000002,0.003048222624106381,0.839329126684726,0.839329126684726,0.4205751139793403
Step_2_rxn,1223.15,120.00000000000006,0.0030395030665684797,0.8459111929206384,0.8459111929206384,0.4193720427612637
Step_2_rxn,1223.15,122.40000000000006,0.003018044004512289,0.8524606299476852,0.8524606299476852,0.4164112526277616
Step_2_rxn,1223.15,124.80000000000005,0.0030141563909037664,0.8589826620773102,0.8589826620773102,0.4158748634796785
Step_2_rxn,1223.15,127.20000000000006,0.0030344146644971453,0.8655223942108152,0.8655223942108152,0.4186699761654056
Step_2_rxn,1223.15,129.60000000000005,0.0030172360628262685,0.8720654560943137,0.8720654560943137,0.41629977777549865
Step_2_rxn,1223.15,132.00000000000006,0.002986368625405425,0.8785565704644479,0.8785565704644479,0.41204087755316754
Step_2_rxn,1223.15,134.40000000000006,0.002972831467047244,0.8849996744600273,0.8849996744600273,0.4101731032395649
Step_2_rxn,1223.15,136.80000000000007,0.00296887526847829,0.8914238645886169,0.8914238645886169,0.4096272511581243
Step_2_rxn,1223.15,139.20000000000007,0.0029720479892184136,0.897847207618762,0.897847207618762,0.41006500376069
Step_2_rxn,1223.15,141.60000000000008,0.002973461735652969,0.9042755095501891,0.9042755095501891,0.4102600638469018
Step_2_rxn,1223.15,144.00000000000006,0.0029698608946552778,0.9107014467887883,0.9107014467887883,0.40976324182968793
Step_2_rxn,1223.15,146.4000000000001,0.002968553591150136,0.9171220773276685,0.9171220773276685,0.40958286808784494
Step_2_rxn,1223.15,148.80000000000007,0.00297072705592718,0.9235436443625656,0.9235436443625656,0.4098827494643252
Step_2_rxn,1223.15,151.20000000000007,0.0029669937058560856,0.9299635248450708,0.9299635248450708,0.4093676446556219
Step_2_rxn,1223.15,153.60000000000008,0.0029713622273123824,0.9363840920766743,0.9363840920766743,0.4099703865271878
Step_2_rxn,1223.15,156.00000000000009,0.0029678892825663306,0.94280562760835,0.94280562760835,0.40949121085252954
Step_2_rxn,1223.15,158.40000000000006,0.002953662699370709,0.949208026360352,0.949208026360352,0.40752831391655225
Step_2_rxn,1223.15,160.80000000000007,0.0029444109477576117,0.9555850402703502,0.9555850402703502,0.4062518138150127
